commune_code,commune_libelle,quartier,region,departement,zone,nb_enfants_0_4,nb_enfants_5_15,nb_adultes_H,nb_adultes_F,taille_menage,statut_occupation,type_habitat,proxy_niveau_vie,proxy_niveau_vie_label,repondant_sexe,repondant_age,repondant_statut,repondant_est_cm,cm_sexe,cm_age,cm_tranche_age,cm_type_enseignement,cm_niveau_instruction,cm_alpha_francais,cm_alpha_anglais,cm_alpha_arabe,cm_alpha_lng_nationale,cm_alpha_autre_etrangere,cm_est_alphabetise,cm_situation_matrimoniale,cm_statut_emploi,cm_secteur_emploi,cm_revenu,src__v1,src__v2,src__v3,src__v4,src__v5,src__v6,src__v7,sources_liste,nb_sources,nat__v8,nat__v9,nat__v10,nat__v11,nat__v12,nat__v13,nat__v14,nat__v15,nat__v16,nat__v17,natures_liste,nb_natures,mode_stockage,stockage_couvert,place_stockage,capacite_stockage_suffisante,tri_avant_evacuation,revente_dechets,types_revendus_liste,raison_non_revente,proportion_traitee,traitement_enfouissement,traitement_incineration,traitement_recyclage,traitement_compostage,au_moins_un_traitement,responsable_evacuation,acces_benne_tasseuse,benne_usage_regulier,distance_point_collecte,benne_point_nettoyage,benne_heure_convient,frequence_benne,satisfaction_benne,service_alternatif_type,service_alternatif_raison,a_service_alternatif,service_evacuation_payant,montant_evacuation_tranche,frequence_paiement,montant_mensuel_evacuation_fcfa,duree_quartier,existence_bacs_quartier,satisfaction_bacs,raison_insatisfaction_bacs,corbeilles_rue_presentes,satisfaction_emplacements_corbeilles,satisfaction_qualite_corbeilles,acces_depotoire_normalise,dep_sauvages_rue_freq,eaux_usees_rue_freq,depots_sauvages_observes,dernier_depot_sauvage,contact_UCG_pour_depot,satisfaction_reaction_UCG,nuisible__v23,nuisible__v24,nuisible__v25,nuisible__v26,nuisible__v27,nuisible__v28,nuisible__v29,nuisibles_liste,nb_nuisibles,service_balayage_rues,satisfaction_balayage,set_setal,place_publique,gestionnaire_place_publique,salubrite_place_publique,marche_present,gestionnaire_marche,gestion_dechets_marche,connait_UCG,campagne_sensibilisation,organisateur_campagne,satisfait_campagne,suggestions_amelioration,maladie__v30,maladie__v31,maladie__v32,maladie__v33,maladie__v34,maladie__v35,maladie__v36,maladie__v37,maladie__v38,maladies_liste,nb_maladies,aucune_maladie,nb_types_maladies_menage,maladie_liee_dechets
31,N'Diarème Limamoulaye,Cheikh ngom,Dakar,Guédiawaye,Région de Dakar (urbain),3,2,3,5,13.0,Propriétaire,Maison en étage,2,Moyen-haut,Femme,24.0,Petit-fils / Petite-fille,Non,Homme,36.0,35-44 ans,École française,Supérieur,Oui,Oui,Oui,Oui,Non,Oui,,,,,1,1,0,0,1,1,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement | Commerce / activités de production,4,1,1,1,1,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus,4,Seau / Bassine,Non,"Dans la rue, près de la maison",Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Non,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Non, jamais",,,,0,1,0,0,0,0,0,Mouches,1,Oui,Bon / Satisfait,Oui,Non,,,Oui,Association du quartier,Mauvais / Pas satisfait,Oui,Non,,,Augmenter le nombre d'employés pour faire une parfaite sensibilisation,0,0,0,0,1,0,0,0,0,Toux,1,0,1,Oui
31,N'Diarème Limamoulaye,Cité air Afrique,Dakar,Guédiawaye,Région de Dakar (urbain),1,4,4,5,14.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,35.0,Fils ou Fille,Non,Femme,70.0,60 ans et plus,École française,Secondaire,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,0,1,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Animaux domestiques,3,1,1,1,1,0,0,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus | Métal,5,Seau / Bassine,Non,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Acceptable,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,1,0,0,0,0,0,Mouches,1,Oui,Bon / Satisfait,Non,Non,,,Oui,Mairie,Mauvais / Pas satisfait,Oui,Non,,,"Poubelle publique,sensibilisation des chauffeurs",1,0,1,0,0,0,0,0,0,Fièvre | Rhume,2,0,2,Non
31,N'Diarème Limamoulaye,Sofraco,Dakar,Guédiawaye,Région de Dakar (urbain),2,0,2,3,7.0,Propriétaire,Maison basse,2,Moyen-haut,Homme,42.0,Chef de ménage,Oui,Homme,42.0,35-44 ans,École française,Secondaire,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,0,1,0,0,0,0,0,0,0,Plastiques | Restes d'aliments,2,Sac,Non,Dans la parcelle,Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Acceptable,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, rarement","Non, jamais","Oui, rarement",,,,0,1,0,0,0,0,0,Mouches,1,Non,,Oui,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Non,,,Disponibilité,0,0,1,0,0,0,0,0,0,Rhume,1,0,1,Non
31,N'Diarème Limamoulaye,Hamo 6,Dakar,Guédiawaye,Région de Dakar (urbain),0,0,4,2,6.0,Locataire,Maison en étage,1,Moyen-bas,Homme,30.0,Chef de ménage,Oui,Homme,30.0,25-34 ans,École française,Supérieur,Oui,Oui,Non,Oui,Non,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / Cuisine,1,0,0,1,0,0,1,0,0,0,0,Restes d'aliments | Déchets verts,2,Poubelle spécialisée,Oui,Dans la parcelle,Oui,Non,Non,,N'a pas le temps nécessaire,Aucune partie,,,,,Non,Autre membre masculin de plus de 12 ans,Oui,Oui,Proche,Non,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Oui, très souvent","Oui, rarement",,,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Non,,Non,Non,,,Non,,,Oui,Oui,UCG,Oui,,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non
3,Mermoz / Sacré-Cœur,Sacrée coeur 3,Dakar,Dakar,Région de Dakar (urbain),1,0,2,0,3.0,Propriétaire,Maison basse,2,Moyen-haut,Homme,26.0,Employé(e) rémunéré(e),Non,Homme,42.0,35-44 ans,École française,Primaire,Oui,Oui,Non,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,1,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Déchets électroménagers,4,Seau / Bassine,Oui,Dans la parcelle,Non,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre masculin de plus de 12 ans,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Non,,Non,Oui,NSP,Bon / Satisfait,Non,,,Non,Non,,,Passer d'une manière  régulière,0,0,1,0,0,0,0,0,0,Rhume,1,0,1,Non
3,Mermoz / Sacré-Cœur,Sacrée coeur 3,Dakar,Dakar,Région de Dakar (urbain),0,1,3,2,6.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,51.0,Femme ou Mari,Non,Homme,62.0,60 ans et plus,École française,Supérieur,Oui,Oui,Non,Oui,Non,Oui,,,,,1,1,1,0,1,1,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage | Entretien du logement | Commerce / activités de production,5,1,1,1,0,0,0,0,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Excréments d'animaux,4,Seau / Bassine,Oui,Dans la parcelle,Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,Femme de ménage,Oui,Oui,Acceptable,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Oui,Mauvais / Pas satisfait,Les poubelles ne sont pas vidées,Non,,,Oui,"Oui, très souvent","Non, jamais","Non, jamais",,,,0,1,0,0,0,0,0,Mouches,1,Non,,Oui,Non,,,Non,,,Non,Non,,,Respect de l'heure  de passage,0,0,1,0,0,0,0,0,0,Rhume,1,0,1,Non
3,Mermoz / Sacré-Cœur,Sacrée coeur 3,Dakar,Dakar,Région de Dakar (urbain),0,2,1,1,4.0,Locataire,Maison basse,2,Moyen-haut,Homme,41.0,Chef de ménage,Oui,Homme,41.0,35-44 ans,École française,Secondaire,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,0,1,1,1,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Animaux domestiques | Entretien du logement | Commerce / activités de production,5,1,1,1,1,0,1,0,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus | Déchets verts | Excréments d'animaux,6,Seau / Bassine,Non,Dans la parcelle,Non,Oui,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,,Non,,,,,,,Charrettes / brouettes / pousse-pousse,Plus accessible,Oui,Oui,Plus de 2 000 FCFA,Par mois,2500.0,1 mois et plus,Non,,,Non,,,Non,"Oui, rarement","Non, jamais","Non, jamais",,,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Non,,Non,Oui,NSP,Bon / Satisfait,Non,,,Non,Non,,,La ponctualité,0,0,0,0,1,0,0,0,0,Toux,1,0,1,Oui
3,Mermoz / Sacré-Cœur,Sacrée coeur 3,Dakar,Dakar,Région de Dakar (urbain),2,1,2,2,7.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,50.0,Femme ou Mari,Non,Femme,50.0,45-59 ans,École française,Supérieur,Oui,Non,Non,Oui,Non,Oui,,,,,1,0,0,0,1,0,0,Consommation alimentaire / Cuisine | Entretien du logement,2,1,1,0,0,0,1,0,0,0,0,Plastiques | Papier / Carton | Déchets verts,3,Poubelle spécialisée,Oui,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Acceptable,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Ne sait pas,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Non,,Non,Oui,NSP,Bon / Satisfait,Oui,Association du quartier,Très bon / Très satisfait,Non,Non,,,Il manque des pavets dans e quartiers,0,0,0,0,1,0,0,0,0,Toux,1,0,1,Oui
3,Mermoz / Sacré-Cœur,Sacrée coeur 3,Dakar,Dakar,Région de Dakar (urbain),1,0,3,3,7.0,Propriétaire,Maison en étage,2,Moyen-haut,Homme,24.0,Fils ou Fille,Non,Homme,46.0,45-59 ans,École française,Supérieur,Oui,Non,Oui,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Seau / Bassine,Oui,Dans la parcelle,Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Non,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Ne sait pas,,,Oui,Bon / Satisfait,Bon / Satisfait,Oui,"Oui, rarement","Non, jamais","Non, jamais",,,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Non,,Oui,Oui,NSP,Mauvais / Pas satisfait,Non,,,Oui,Non,,,Sensibilisation  chez les chefs de quartier,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non
16,Djidah Thiaroye Kao,Djidah Thiaroye Kaw,Dakar,Pikine,Région de Dakar (urbain),4,3,3,2,12.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,75.0,Femme ou Mari,Non,Homme,55.0,45-59 ans,École française,Secondaire,Non,Non,Non,Non,Non,Non,,,,,1,1,1,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage,3,1,1,1,0,0,0,1,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Métal | Excréments d'animaux,5,Seau / Bassine,Non,"Dans la rue, près de la maison",Oui,Non,Non,,Ne connaît pas les modes de revente,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Éloignée,Oui,Oui,Régulière,Très bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, rarement","Non, jamais","Oui, rarement",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Oui,Oui,UCG,Bon / Satisfait,Oui,NSP,Bon / Satisfait,Oui,Non,,,Rapprocher le point de collecte,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
16,Djidah Thiaroye Kao,Djidah Thiaroye kaw,Dakar,Pikine,Région de Dakar (urbain),2,1,2,3,8.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,,Femme ou Mari,Non,Homme,40.0,35-44 ans,Aucun,,Non,Non,Non,Oui,Non,Oui,,,,,1,0,0,0,1,0,0,Consommation alimentaire / Cuisine | Entretien du logement,2,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Poubelle spécialisée,Oui,Dans la parcelle,Oui,Non,Non,,N'a pas le temps nécessaire,Aucune partie,,,,,Non,Autre membre masculin de plus de 12 ans,Oui,Oui,Acceptable,Oui,Non,Pas régulière,Mauvais,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Oui,Oui,UCG,Bon / Satisfait,Oui,UCG,Bon / Satisfait,Non,Non,,,Ramassage quotidien,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non
16,Djidah Thiaroye Kao,Ndongo fall,Dakar,Pikine,Région de Dakar (urbain),3,2,2,3,10.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,41.0,Femme ou Mari,Non,Homme,,,École française,Secondaire,Non,Non,Non,Non,Non,Non,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,1,1,0,0,0,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Métal,4,Seau / Bassine,Non,Dans la parcelle,Oui,Non,Non,,N'a pas le temps nécessaire,Aucune partie,,,,,Non,Autre membre masculin de plus de 12 ans,Oui,Oui,Acceptable,Oui,Oui,Pas régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, rarement","Oui, rarement",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Oui,Non,,,Oui,Autre / Personne,Bon / Satisfait,Non,Non,,,Passer plus régulièrement et revoir les heures,0,0,1,0,0,0,0,0,0,Rhume,1,0,1,Non
16,Djidah Thiaroye Kao,Djidah Thiaroye Kaw,Dakar,Pikine,Région de Dakar (urbain),0,3,2,3,8.0,Propriétaire,Maison basse,3,Élevé,Femme,35.0,Femme ou Mari,Non,Homme,41.0,35-44 ans,Aucun,,Non,Non,Non,Non,Non,Non,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,0,0,1,0,0,1,Plastiques | Papier / Carton | Restes d'aliments | Métal | Autre nature,5,Poubelle spécialisée,Oui,Dans la parcelle,Oui,Non,Non,,Ne connaît pas les modes de revente,Aucune partie,,,,,Non,,Non,,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Entre 401 et 1 000 FCFA,Par jour,21000.0,1 mois et plus,Non,,,Non,,,Non,"Oui, rarement","Non, jamais","Non, jamais",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Oui,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Non,,,Avoir un calendrier de passage,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
16,Djidah Thiaroye Kao,Baghdad,Dakar,Pikine,Région de Dakar (urbain),1,2,2,3,8.0,Locataire,Maison basse,1,Moyen-bas,Femme,35.0,Femme ou Mari,Non,Homme,,,Ne sait pas,,Ne sait pas,Ne sait pas,Ne sait pas,Ne sait pas,Ne sait pas,Non,,,,,1,0,0,0,0,0,0,Consommation alimentaire / Cuisine,1,0,0,1,0,0,0,1,0,0,0,Restes d'aliments | Métal,2,Seau / Bassine,Non,Dans la parcelle,Oui,Non,Non,,Ne connaît pas les modes de revente,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Acceptable,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, rarement","Non, jamais","Non, jamais",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Oui,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Non,,,Ramassage journalier,0,0,1,0,0,0,0,0,0,Rhume,1,0,1,Non
10,Sébikotane,Tip tip,Dakar,Rufisque,Région de Dakar (urbain),1,2,3,2,8.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,35.0,Femme ou Mari,Non,Homme,,,Aucun,,Non,Non,Non,Oui,Non,Oui,,,,,1,0,1,0,0,0,0,Consommation alimentaire / Cuisine | Élevage,2,1,1,1,0,0,0,1,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Métal | Excréments d'animaux,5,Sac,Non,"Dans la rue, près de la maison",Oui,Non,Non,,Ne connaît pas les modes de revente,Aucune partie,,,,,Non,Autre membre masculin de plus de 12 ans,Oui,Oui,Acceptable,Non,Oui,Pas régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Oui,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Non,,,Ramassage quotidien,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non
10,Sébikotane,Sebikotane,Dakar,Rufisque,Région de Dakar (urbain),2,1,3,2,8.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,25.0,Fils ou Fille,Non,Homme,,,Ne sait pas,,Ne sait pas,Ne sait pas,Ne sait pas,Ne sait pas,Ne sait pas,Non,,,,,1,0,0,0,0,0,0,Consommation alimentaire / Cuisine,1,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Sac,Non,Dans la parcelle,Oui,Non,Non,,Ne connaît pas les modes de revente,Aucune partie,,,,,Non,Femme de ménage,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Oui, rarement",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Non,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Non,,,Ramassage journalier,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
10,Sébikotane,Sebikotane,Dakar,Rufisque,Région de Dakar (urbain),3,4,2,3,12.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,16.0,Fils ou Fille,Non,Homme,,,École française,Secondaire,Non,Non,Non,Non,Non,Non,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,1,1,0,0,0,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Métal,4,Sac,Non,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de 12 ans ou moins,Oui,Oui,Proche,Oui,Oui,Pas régulière,Mauvais,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,1,0,0,0,0,0,Mouches,1,Non,,Oui,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Non,,,Mettr en place un calendrier de passage,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
10,Sébikotane,Sebi thiokho,Dakar,Rufisque,Région de Dakar (urbain),3,4,4,3,14.0,Propriétaire,Maison basse,3,Élevé,Homme,71.0,Chef de ménage,Oui,Homme,71.0,60 ans et plus,École coranique,,Non,Non,Non,Non,Non,Non,,,,,1,0,1,0,0,0,0,Consommation alimentaire / Cuisine | Élevage,2,1,0,1,0,0,0,0,1,0,0,Plastiques | Restes d'aliments | Excréments d'animaux,3,Sac,Non,Dans la parcelle,Oui,Non,Non,,N'a pas le temps nécessaire,Une partie,Non,Non,Non,Oui — une partie,Oui,,Oui,Non,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Entre 200 et 400 FCFA,Par jour,9000.0,1 mois et plus,Non,,,Oui,Bon / Satisfait,Bon / Satisfait,Oui,"Non, jamais","Non, jamais","Non, jamais",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Oui,Non,,,Oui,Mairie,Bon / Satisfait,Non,Non,,,Augmenter le nombre de passage,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non
10,Sébikotane,Kip kip,Dakar,Rufisque,Région de Dakar (urbain),0,3,2,3,8.0,Propriétaire,Maison basse,2,Moyen-haut,Homme,65.0,Chef de ménage,Oui,Homme,65.0,60 ans et plus,École française,Supérieur,Non,Non,Non,Non,Non,Non,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,1,1,0,0,0,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Métal,4,Sac,Non,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,,Oui,Non,,,,,,Autre,Plus accessible,Oui,Non,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, rarement","Oui, fréquemment",Moins de 2 jours,Non,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Non,,Non,Non,,,Non,,,Oui,Non,,,Passer dans le quartier et fréquemment,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non
10,Sébikotane,Kip kip,Dakar,Rufisque,Région de Dakar (urbain),2,3,2,3,10.0,Propriétaire,Maison basse,3,Élevé,Femme,,Fils ou Fille,Non,Homme,,,École coranique,,Non,Non,Oui,Non,Non,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,0,1,0,0,0,1,0,0,0,Plastiques | Restes d'aliments | Métal,3,Sac,Non,Dans la parcelle,Non,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,,Oui,Non,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Entre 200 et 400 FCFA,Par jour,9000.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, rarement","Oui, fréquemment",2 à 7 jours,Non,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Non,,Oui,Non,,,Non,,,Non,Non,,,Passer plus régulièrement,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
10,Sébikotane,Sebi kip kip,Dakar,Rufisque,Région de Dakar (urbain),2,3,2,3,10.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,18.0,Fils ou Fille,Non,Homme,,,École française,Ne sait pas,Ne sait pas,Ne sait pas,Ne sait pas,Ne sait pas,Ne sait pas,Non,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,0,1,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Déchets verts,4,Seau / Bassine,Non,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Acceptable,Non,Oui,Pas régulière,Mauvais,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, rarement","Non, jamais","Oui, rarement",,,,0,0,0,0,0,0,1,Autre,1,Non,,Oui,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Non,,,Augmenter la fréquence de passage,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
10,Sébikotane,Sebi kip kip,Dakar,Rufisque,Région de Dakar (urbain),3,5,3,4,15.0,Propriétaire,Maison basse,3,Élevé,Femme,38.0,Femme ou Mari,Non,Homme,,,École française,Secondaire,Non,Non,Non,Non,Non,Non,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Seau / Bassine,Non,Dans la parcelle,Oui,Non,Non,,Ne connaît pas les modes de revente,Aucune partie,,,,,Non,,Oui,Non,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Moins de 200 FCFA,Par jour,3000.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Oui, rarement",,,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Oui,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Non,,,Passer chaque jour. Le camion est parfois plein.,1,0,1,0,0,0,0,0,0,Fièvre | Rhume,2,0,2,Non
10,Sébikotane,Sebi thiokho,Dakar,Rufisque,Région de Dakar (urbain),2,4,4,5,15.0,Propriétaire,Maison basse,3,Élevé,Femme,38.0,Femme ou Mari,Non,Homme,,,École française,Secondaire,Non,Non,Non,Non,Non,Non,,,,,1,1,1,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage,3,0,1,1,0,0,1,0,1,0,0,Papier / Carton | Restes d'aliments | Déchets verts | Excréments d'animaux,4,Sac,Non,Dans la parcelle,Oui,Oui,Non,,N'a pas le temps nécessaire,Une partie,Non,Non,Non,Oui — une partie,Oui,,Oui,Non,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Entre 1 001 et 2 000 FCFA,Par mois,1500.0,1 mois et plus,Non,,,Non,,,Non,"Oui, rarement","Non, jamais","Oui, rarement",,,,0,1,0,0,1,0,0,Mouches | Vers,2,Non,,Non,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Non,,,Passer plus fréquemment. Le camion ne passe que deux fois par semaine.,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non
10,Sébikotane,Sebi Fass,Dakar,Rufisque,Région de Dakar (urbain),0,3,2,2,7.0,Propriétaire,Maison en étage,3,Élevé,Homme,49.0,Chef de ménage,Oui,Homme,49.0,45-59 ans,École française,Secondaire,Non,Non,Non,Non,Non,Non,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,0,1,0,0,1,1,0,0,0,Plastiques | Restes d'aliments | Déchets verts | Métal,4,Sac,Non,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,,Non,,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Entre 1 001 et 2 000 FCFA,Par mois,1500.0,1 mois et plus,Non,,,Non,,,Non,"Oui, rarement","Non, jamais","Oui, rarement",,,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Non,,Non,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Non,,,Le camion passe trop loin de la maison.,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
